A,Ea_J_mol,T_K,k
10124.458693188906,57437.85353373521,292.96208479675556,6.029916726910813e-07
7066924988.156596,54983.647983940784,311.35879186837127,4.222264901295222
61490928.95888814,42154.52615459259,335.1399931260157,16.47732453089423
181249.85562108862,75079.0081085781,333.8083669684032,3.2031440152678474e-07
108776.51953770954,81847.00571577383,313.35868561001007,2.4655133105913925e-09
4735664.215294518,44890.40387292319,296.58297188807006,0.059676951041588454
2732061.836818882,40839.57994814226,304.0193322929038,0.2702497188589048
133793317205.66089,84889.43384423395,319.11779153221147,0.0016773774609023817
2153590.2727294965,34661.04181680001,282.6544539349628,0.8485421173960734
2910981372146.7974,93457.41451342098,340.84173268771957,0.01360900739535926
9076368003718.453,106480.90066615584,324.5080456442702,6.697128751068581e-05
91313.70395327665,115505.00054745053,315.2595344252098,6.512281229031806e-15
139378893918.9496,68201.94211231978,289.69207316354766,0.06965912706329912
2010891646.8308737,119867.97472323907,331.0009541585306,2.3897294675886473e-10
7660720392.023606,48972.06368365229,346.6203490628814,316.8604778014262
31589062.344585653,94601.69578175235,336.2835377403496,6.384127241461587e-08
37917278.72896761,98169.01242311919,293.16855372779406,1.2373741397349418e-10
17528.521858700944,70066.56505647922,292.1656580673678,5.353475644484568e-09
34550.226649260585,66331.55476593957,341.8288588086216,2.5225638097899346e-06
30261.820465252775,66868.22917366806,310.3211344517134,1.762240232117093e-07
2350.5865662230613,44082.569500783866,299.9740264343674,5.149057747611466e-05
326851.09824312077,75866.91461497715,315.75627277908916,9.230895813957785e-08
7198572.309926754,93464.96979928896,333.4726583295749,1.6853198220644793e-08
1058244425350.4703,92958.68630183989,304.0795796699282,0.00011551017764402156
8873.26759569008,104789.68854307574,321.1959171465104,8.110047160407798e-14
59981.171585194206,75066.90275827557,344.97876361176066,2.683468996217975e-07
3257011027037.815,45644.0032296674,300.38364754162717,37865.56671768778
19765048.293404166,47713.302483612555,349.00221854249304,1.4501613602481789
35246.6186300106,42090.34123893452,293.2125010693508,0.0011268729393726473
231834637.2485171,108778.75271141352,293.83985659354437,1.0768856181324747e-11
35930.09053453257,94113.72760984988,304.3466924450795,2.580247006180509e-12
3054461.2615061933,55897.32379307458,298.6227451342905,0.0005244489301252557
593057865631.9523,96015.2532398667,339.47226100858387,0.001046024864456968
62288.25018617522,88710.88059716969,321.1582568257488,2.3514514055834606e-10
38898.15514857145,50857.58098497065,329.462226919563,0.0003433936125278183
1841.9029900064554,41713.86289185444,308.0528960383523,0.00015431548210268606
783095171129.4906,51402.6166150786,319.0454736384057,3140.6027642559843
143504.52709321343,57737.01914420804,309.65919162273264,2.5842728788192874e-05
16160249171.640312,62475.748953074086,327.1298341282003,1.728008565815188
494279353194.9331,92489.39786485185,320.5312401488727,0.0004208589085460155
5775834621.338008,55303.98717302964,324.7464555633926,7.519530456355389
1719850768.553439,97719.52873011444,283.9221392304394,1.8208574519356869e-09
1935733.1552516196,39151.08967305052,284.0687414702026,0.1257180870963067
56026712.373341285,66864.94700390188,280.8524109005491,2.1430316737941193e-05
32893.81377468614,82240.898468934,344.014942671514,1.0543148205859552e-08
2376577177.390442,35389.26674040759,282.3882966470509,668.1529863873379
66042946934.43517,70855.95802075352,333.3100100251268,0.5129428721312939
727596175365.2213,71161.75337718823,301.87180033022264,0.35174817983920115
89105296.16881645,46851.83946646182,329.96547457302336,3.533219521303944
17229504853.804405,112216.04760714828,293.6417956796731,1.9603741206718057e-10
423908137.30137414,38490.53003557358,294.5429471017935,66.29642807472415
10764199163.387894,71678.13063508524,291.9909555637279,0.0016331048587358672
611268246965.8434,47349.04880108851,330.90501045463986,21287.28826672288
3486249500285.6396,95830.86755764496,283.0521673873319,7.2453184192002664e-06
31304.224510146178,111124.50366807845,320.4545588170146,2.4461254786132253e-14
1446728128.385739,49067.080194143506,327.1722848237125,21.902330994453838
849636.6021354131,96148.20369260943,300.48577913050855,1.6656535457997824e-11
111192275772.41565,59461.16612242992,333.4583265348755,56.32778101379757
4010.6714317710835,38123.636832123746,335.7181532219732,0.004737467119127601
4547651281400.478,44218.83323197329,349.79966521136646,1173935.7408994955
11716072499.775639,83367.33872520037,301.7519016620866,4.5154253332813354e-05
633915.8221990418,51511.45643400817,321.22216258615776,0.002661069272357034
32943.663933810174,111646.67919094609,286.5881945727231,1.4743704840443024e-16
3286.114493088726,45427.77208621714,316.5284864803527,0.00010472283665190843
7250.762394480973,48656.488173418766,322.17994918116796,9.354219101672454e-05
29106.056135811894,85353.53120225007,321.8237489093916,4.0455986771856244e-10
113126527.54979073,40588.680281825495,280.1103933703672,3.1299751007627554
430400694.7215098,58776.26450048632,297.235181220227,0.02107960117589151
1319950230.917565,107266.34760917633,323.53618071182575,6.4940666330963366e-09
241442686.6677791,41979.79710919155,329.5283960169836,54.49285844081052
83432732.34553671,118529.91063042279,287.66278878502067,2.571697016674622e-14
2575360.7495420566,36916.2568257719,331.8390993485878,4.006964172043114
20252.585279836378,68658.96229884494,312.2535091479936,6.706623855434688e-08
74535.30509802242,103213.78409184716,339.60956961201487,1.0287687478763093e-11
346144076.50113785,95930.03157005133,314.4177087656023,4.150817937165325e-08
2481.981396503843,45517.245787731736,319.15719770437056,8.787305678016837e-05
37554424663.20995,78813.14363821565,309.6318385925409,0.0019865302759181644
203546.1081058053,119096.61127329382,333.0231447961035,4.436518913174889e-14
2195543413801.666,58097.97209764414,306.782955978337,294.07518403560675
9705506.23118163,44337.40040208466,310.13219314388965,0.3462778030020849
4448233.2926043095,31894.601744376174,302.9534147591332,14.59595931245043
13415116.559434062,46742.131628275645,283.05973733758935,0.031675788998360925
15246.047056778878,68955.72178463903,311.8049888300548,4.4699501240820195e-08
2306334.208311639,56517.04557579114,321.67285015522555,0.0015603966554937137
119370488.84027661,40576.20903375377,333.25045993010815,53.66077468373072
24243296.68142645,65248.09823921457,332.16876841797847,0.0013222519418258467
224420.3490304954,111318.03925015316,308.21251628105284,3.110504651066326e-14
132895719864.4167,52195.60877698858,294.7690159888259,77.89940227913759
23860296931.144115,36151.812433906,344.6820654198363,79173.98888720004
643997162194.4841,30206.252633908713,302.7950642517202,4115030.24853769
1941507637.602537,96566.54142465745,337.5107289049928,2.177585616429357e-06
5889347940.794584,81553.69835847293,285.6574923002393,7.483098557864143e-06
9954425466.935951,68104.10939848464,315.88669268326703,0.054303480609483194
244865.06210036224,109898.43563982252,281.23604599308885,9.29122260027959e-16
92281.50869197266,52604.60444189167,294.10991413206307,4.204926501805344e-05
5153057.177243247,52823.12847548902,289.59257737712585,0.001553062724798724
653824.5203555868,77759.38664117514,294.4525945835528,1.0949818976008032e-08
36882917244.11548,38280.51027144492,282.0081882567797,2959.03208310588
1540.7031758141488,65785.01914817229,298.79801309120467,4.9757312674010145e-09
9230.941756139608,53331.82147477291,311.21749424144633,1.0395917311126177e-05
648492937.3761742,98513.51043937745,327.18863712322525,1.2338351469643086e-07
5250713844431.941,39410.47484790515,325.3365742240635,2523243.670513919
51077545679.39296,30997.318962505604,289.1565787810569,132530.2682154309
8667.940028175311,114999.82706523882,339.03962903804046,1.625648414308059e-14
120741614489.20352,62495.44873974433,330.95873857714145,16.62055741935826
528868859714.0252,91420.64641473087,307.04638725028553,0.00014862552841470248
46419763.96935606,107756.6619672123,341.78752328111494,1.5554926779602687e-09
3471023359.0560727,40283.393251781774,333.60740655599994,1680.6636059644552
3961135.289385074,69588.79100145782,339.1371363962265,7.740802190637277e-05
5779303.584523886,76851.17653983555,341.4206643285212,1.0372990632191934e-05
20226193.87191118,112698.26203765077,305.18727924778153,1.0377111120465245e-12
8746970425178.982,81279.35341120853,295.8270235419909,0.038398149010422565
6186752.017801673,118781.83412477387,286.1164211569264,1.3106998458963028e-15
1713581889723.7168,103277.79229045153,311.2169648402839,8.090893418507597e-06
9142.959474286276,57610.671925096685,293.78879649951136,5.376937169038769e-07
17834566.687746663,94219.85060003519,300.95491354019305,8.073553685640785e-10
357877.6243058685,37232.29893658625,344.7398714405346,0.8222713166517843
8994574562184.78,97667.55405872446,285.3144512185455,1.2248255131052873e-05
42159721.23815201,31511.633288419132,338.20914551623844,571.4147675040233
333700.0055357823,34456.67369803952,328.7236356867816,1.133183671679176
1107740.8883693665,101739.67265264549,339.22889531717817,2.4824527231641184e-10
4342750.521194061,77882.2078192193,294.48521486707887,6.684619459739904e-08
158229.48455258206,58204.097420425474,329.73143910931253,9.351172769769e-05
2034.7926106609432,96710.89896740892,306.9187709573189,7.100321721449212e-14
27907986.18547227,113259.02392824063,305.5620558217681,1.2267511837475722e-12
73640.71875469053,42181.26025049084,314.792483382404,0.007535178248805503
12414717084.439848,109957.5168336334,297.11248290705555,5.951322551541181e-10
359195161.85515875,71871.73398927975,282.27023374730686,1.840211759616681e-05
316013.89161500847,50950.62247386141,335.156390105517,0.0035609036121808458
15724.284767081177,99698.13292644949,287.2170657511724,1.2021838806106314e-14
10124671117.081154,111090.34011722676,286.5595262291203,5.6313799785550997e-11
19474491.051322907,61020.291841598475,324.9471829464911,0.003156887463860037
109088.34769764807,62148.872718576094,342.27778450803936,3.684111761240787e-05
400157.5907102972,106609.24349291936,344.7148660724753,2.800810301653463e-11
9509815.177641874,97673.50840346058,333.3806912513546,4.7497274644239895e-09
271933272.93784946,79069.605772689,338.37523773901495,0.00016778618699771582
2214390709433.8037,91585.58736774758,342.8604739229508,0.024595056417860733
4138202.857175527,44966.16320019504,305.6369228436786,0.08656108328815038
5407976616431.099,113055.12181767904,320.7952757310766,2.1995513524366144e-06
2493339059.578394,48756.61884376705,313.681183413846,18.834834553825438
3338.120323678437,71871.30442369025,285.43252386448574,2.3470106417064097e-10
651313.2901946624,93322.88977645618,300.65202491407223,3.978444228435826e-11
93376551592.65718,91202.7576657291,344.0717526074059,0.0013928186143618109
17925759.979803953,110041.00133172749,294.9026089542589,5.923537493939277e-13
331970519742.5292,59088.004440260374,345.5122615191843,391.6754112535026
547793669622.4812,76132.37073474925,311.22853248441334,0.09178724123987422
1264.4414398895085,35562.87290464546,311.6239587813865,0.0013979333258867447
9112250468.230558,42191.68084493773,297.6284513703182,359.6932363993953
2864.2399807770366,105525.72438431472,299.4036993405265,1.1211688216479145e-15
27225.629014221202,31771.734005235612,342.94255354349184,0.39956401570802175
1251445231886.4844,85424.06737394311,335.8167700625806,0.066006090036191
38355257430.130486,68542.9203853076,304.58120744118673,0.06676102125964499
44329642027.86507,71006.60508424636,322.631924782865,0.14256916783541929
20226714495.561058,35889.54030458559,301.6383770664032,12510.133739117293
846917511.4489951,92853.8402469344,334.6421922084911,2.8406396547341756e-06
53509336.18518818,74555.79133080281,305.23427982836927,9.656229803275405e-06
2328892821.545723,105716.89014061274,325.5031282153046,2.5003340762190446e-08
1407036728696.5684,87513.16671272882,302.3636697975192,0.001094916518746915
1197953948.0445936,40324.873788112636,308.02639107566563,180.5819068481837
20722528212.94453,79359.5606169785,284.7253798898489,5.9057635253534347e-05
1654123.6631710476,57066.86824911137,342.3121705587604,0.0031812183873171614
5863483769004.394,63139.62659986555,346.07502708411215,1732.5524951441867
3706905547249.5386,100073.26757528128,330.1350335164751,0.0005456147167578229
42109963448.09145,93489.72850594344,306.40738312150165,4.838764697055867e-06
6912.7094322540415,43860.28654497317,280.11541262387794,4.722541424805465e-05
3578.280544532321,40121.06788286275,305.1928563070308,0.000499212236239055
2298276222.359345,42617.32776495117,317.10600753307733,222.07708409623598
940008393.3100184,52282.38766140262,311.2470773661226,1.6404724861349824
354319143.12453246,118493.52875502854,349.69103857896863,7.411463777467432e-10
94915562.2558968,94481.87944595801,348.0767844025762,6.27260278588616e-07
92672515011.89522,116792.19654833782,315.07640156392756,4.19658024742331e-09
300235639423.6915,88816.84922019417,310.19032474028313,0.0003452490486859871
15215.174373902018,32355.696797681514,289.9166114989943,0.023218952475335813
4994928497175.7295,35241.70290988713,324.31507136005905,10898987.490826136
4943252907260.706,87851.08581285611,309.1030450092315,0.00709657552030439
7553361842.1504,42557.744264948735,342.09295306771196,2503.4374477852843
69714237877.7372,32795.56162473351,282.8636508855883,62957.51321017034
11795.33590765399,30199.990284237276,318.79671145283396,0.1315818523658174
500917.87433537847,49736.38971016808,281.8328585730964,0.0003076825597567779
28582229.318812024,72394.7865648825,330.95841757419646,0.00010559111383082468
5838.636873853238,114823.17610216775,324.30591196139954,1.9185693989511925e-15
35923.419567948375,56411.29618543791,343.6462577167116,9.979329052736764e-05
9289168.284311619,77562.72842029692,295.4461706768025,1.8624037278799245e-07
57396.381100462306,108996.27487396034,344.92627065669757,1.757447175821923e-12
1233265.0390481725,78390.04021675787,316.13121648120546,1.4287868441680256e-07
401798902.281948,44543.788378044745,284.780327172942,2.8015040958711324
26374263.810857885,83504.85202152081,304.9092978706723,1.3416161944031425e-07
13243265.022195555,74072.31664972063,330.20071541812814,2.5017530133441097e-05
5403475927804.296,82925.48663780595,293.37909844979555,0.0091405822326081
28738.056997310017,70136.90818575787,315.57713237543294,7.409707013080525e-08
3243570.0920969406,72462.73500156678,305.50864309177325,1.3812334327698872e-06
540273744245.9056,102668.62937337485,283.4863034218323,6.640819189084342e-08
62112.16782637443,118565.98108952888,339.2818635380635,3.5673619689423334e-14
10566655533.966053,91072.24367576047,299.39949822112897,1.3449532660201193e-06
80719222.09825623,118159.83746643209,302.25835303015975,3.009784348178565e-13
758710860018.6671,112252.0870366511,292.8478485386525,7.209797514393751e-09
72372.6212170377,95332.40772240635,311.5190289892943,7.565286607458947e-12
81643718762.91771,64702.01288733974,322.1462242369097,2.7557169331794777
25443665906.04516,66866.85979005146,333.9230440910304,0.8687445001516259
10060746913.946108,41226.642151103864,316.4819235167309,1579.74788295768
77856253.80137646,32555.815156656976,280.0665861783786,68.29786541858611
465214.89343520725,78893.1667732763,297.72755364806267,6.9775698880908275e-09
303389411079.6279,78961.21864274438,344.1624929528183,0.3299088520429718
208663.49761428617,31688.282644524385,289.3672148304745,0.4053396345968681
1864.4675730343893,64331.14687099311,283.15672784040333,2.557399320128272e-09
586463.6865355817,35907.87624103486,323.05555878321337,0.9338924663425037
491379971797.97894,61453.06904577595,288.2784662363428,3.543286108263251
17098866168.480902,108731.80786948817,307.6902862480437,6.158607207589206e-09
3014.7977532137475,45022.35231495765,301.7529576237816,5.0340622268189914e-05
7974542.935553578,43097.6077264763,287.9858077302471,0.12399872934574523
614060211.0968034,51718.533568563034,333.9502958736051,4.903266962484559
310500821457.41437,91667.70864383204,338.5223677270612,0.0022408861227047215
1779264933005.6575,99285.37831200058,324.4747554076798,0.0001812551890228724
979439.8626437439,91966.00770888274,313.61482660586574,4.662315940714019e-10
9797982.967822824,62494.3686033011,295.3438773597736,8.557017815782002e-05
6119025045.617093,104384.78405573334,286.89793313228313,6.304794203662413e-10
51177.0719564617,84549.49017654723,315.22636661721367,5.005160725117062e-10
2229982.519295149,45306.70750458387,347.9956487168315,0.36072114040133896
6302283705.249928,104992.03237569319,305.1969498259321,6.921069479720932e-09
3948.249036804303,98647.55228111686,338.0614894406319,2.3104642034379236e-12
43676222.43562289,63247.14625954674,341.87402394896594,0.009599387927353618
282161.4774370651,102669.52943995784,300.799755762928,4.2908902353845863e-13
55280422294.41658,67111.96193575957,315.82853512072523,0.4417724286309026
1896604.8277109098,78738.48408035425,326.4715895385852,4.7193407386426914e-07
226529994.93825632,51091.39375456702,314.2003615598386,0.7401973352314694
21326.04272202957,35261.52995500805,339.6563792052857,0.08179542275467232
11735834.748453833,40835.987462499965,316.1900482131637,2.12651607076625
316106.4560143881,85412.94569672077,309.7272863593344,1.3001173199372887e-09
5194274573572.723,117271.93776063413,297.14770472011475,1.24425484404611e-08
15261.575002996791,54431.99500890756,287.374684332071,1.9968886090440093e-06
886477314.5143093,39069.336472142546,306.9792786732203,201.2597574916201
44278793000.603134,105428.00750967793,340.3428333906873,3.046657492382705e-06
7883928.837278377,112915.15839228648,293.36315027274725,6.175378086203297e-14
456303594094.22656,106225.75343644687,344.52161126206227,3.660507668923149e-05
1655726219.9288669,50787.86464928422,293.3059775925546,1.4696082756364146
21739.810868830245,103652.20206286706,293.09683088209596,7.438632551460053e-15
1144.0274116587484,77973.1675414994,284.43273126775415,5.683611571105193e-12
363670076545.8581,40023.89934254515,305.5130802534045,51633.42977351549
17364239553.61295,58890.43635810411,301.63258502385577,1.1381457707740132
1026.6094293773954,33525.164641899166,312.65901086937436,0.002546493273241341
105259585.88851324,109325.85492118716,280.76474899184984,4.731739858844149e-13
129782640611.82407,39235.15832539138,341.8050822745381,136891.7655694797
14427.793783407618,38205.82001130689,280.448452640315,0.0011126711357441624
132189473.77189876,54034.45439259574,343.3851725384309,0.7846594890144737
1279.041062848474,93535.33730328933,303.29841952026743,1.0232161787872422e-13
15807.953831767414,52583.42008791985,290.67604324978015,5.680326848618977e-06
81741.65340831311,57224.63768793238,286.1494593609626,2.9069572397673207e-06
3935278044812.1304,67506.48088749041,305.48312547541815,11.629204574319246
3021.4882342015503,80577.92672315196,292.95171853032355,1.2885270559259883e-11
4848911169138.02,93994.55688634721,292.5215673652629,7.859144253033851e-05
8054.639838118492,65074.856149702595,347.09455461527324,1.316612033090643e-06
155606.70521654907,103202.34202563163,284.76283147021815,1.8740553528905317e-14
50246640.468811885,107935.59662928466,282.00971892782496,5.22268245087042e-13
10133199915.275345,92470.92362641754,310.6326137909578,2.9002150115956748e-06
48166288.70814596,35378.476675586404,321.5611891834465,84.68348867606112
121912.4915582671,91019.39624731912,280.0435810272084,1.2637243504835025e-12
1587309415536.7236,33886.05769274285,347.5832205944853,12776678.641137902
795491096.1379464,77726.24713949088,308.66869235075336,5.513105096996448e-05
56260799.424205534,31398.445135455542,325.1509758836341,529.410382722616
44708.509616587246,39428.69866565472,285.559579663791,0.0027305458359266925
994303.6958225667,106979.49318896451,340.4472041959127,3.8339412304425585e-11
28668479.85438861,34311.90982182994,284.26962743330466,14.31031865782693
85531739636.93462,53775.828783376935,306.72485887374495,59.09045149089468
183328249526.5614,77546.42158160603,283.8892209541113,0.0009948367581827076
1101062915193.845,84245.62636303547,317.6897909253557,0.015353049365302983
7757044807868.284,44969.26005537171,299.8277124510682,114721.7328583603
306724.5030217956,58288.19494094111,335.26170914634446,0.00025720527098183147
2217634.6420062403,63855.02657967265,332.87677930245206,0.0002095166933383975
11028000.792093653,114597.63427415126,349.8174518206465,8.403924810518488e-11
5269429815769.309,59327.9592388477,305.91876594435047,385.975671692567
5119981155618.896,59782.61960484617,327.3541990452136,1497.291554313539
594148311.5594501,108000.90357360024,334.8827712260797,8.535059740434257e-09
39657.110404378465,90545.79794983068,327.1229367556032,1.3737198978230463e-10
1005260.6819108278,63332.94492858538,318.2547137482469,4.0004279103134564e-05
2627.597623918119,80968.07749233245,328.0458913489739,3.3724822040837646e-10
12023.620114163808,47715.01977581179,292.6049778849522,3.777308536503541e-05
6633569031501.937,58839.67370963913,333.55499112532374,4064.3718366651237
26258597.026493363,111025.45017081348,289.1448671186752,2.3636505209314737e-13
428336079015.8279,118009.5199756685,300.14694590539665,1.2417195567122954e-09
1104894282135.8513,98082.10992858981,343.95918521664447,0.001464310090995357
17656.6867923801,109139.27346534097,303.7885673513317,3.125946258420555e-15
1666452352269.4248,44153.70488365726,305.13410859863006,47447.06782192377
39356918.99037238,101930.75093919683,283.1630186951525,6.352363774402222e-12
10659743245.379412,94055.51786619138,327.6225629731567,1.0827263858840986e-05
38480764.38643693,37711.60059783804,317.925520405389,24.98483619391114
146261107720.57013,45913.21534140114,309.0166154951889,2522.6133612936555
85525.27390696008,73352.43182740563,343.7019441210891,5.963768420311961e-07
119337180564.62286,110211.910257794,308.56324215519913,2.7430612941079758e-08
41549154020.963554,110571.05301238147,348.3170632249474,1.113503203385106e-06
144985730481.2957,34086.722110886236,292.7360990714255,119937.64680773356
685998913.8024641,35203.854506639764,313.9244187960114,956.9824209945731
6388580.193882287,68289.5547020468,293.74513786284064,4.760049792399629e-06
1628780.5722737487,75176.83984010498,340.4984473234442,4.959002661302119e-06
204937192.19947684,106520.96454063553,320.7517457602503,9.496800727145113e-10
872240295248.0532,77720.41939107803,298.2727514289478,0.021481999967786377
902434662905.1683,90457.7694824285,347.0669775257601,0.022692112120125566
9678968142908.082,41469.67550400304,304.03918016888093,724550.1255845024
39290257108.51199,64380.876492847325,303.005343786287,0.31909272659359467
1257356374.1146731,112300.61377013987,307.9017527210485,1.1142107809768533e-10
6451.058756860463,38419.85166949454,310.4973731441218,0.0021881940323988302
186455680267.63846,101481.43518613373,296.85477214415334,2.7163929289897765e-07
512855.5949395461,119944.56090016307,281.0971786737851,2.644048455191322e-17
38607404742.731674,100328.83910798148,303.6960080671436,2.1586533126616112e-07
1071559076.8198568,56144.47245451367,303.41243023573196,0.23683930770619585
2714214117784.184,32670.211047637604,298.7244047030895,5192321.090157958
2216871.5848512165,108255.33179851943,311.1244705929879,1.520807913330974e-12
477972069461.70374,80649.62107830372,297.4957334114683,0.0033599078278317668
907478600196.4833,51209.437991486535,321.1735971794294,4287.535158976473
933326662.1545717,74145.54033778966,319.83235201817024,0.0007399855935558355
30032.495060351615,112679.30774186316,311.74379915453335,4.140959362413525e-15
7228943000.705699,103042.50734715068,301.09822138139685,9.444404119262818e-09
35911881774.27742,57452.577643395365,280.62056554078475,0.7240570460237525
228633.41180956629,60409.84446632022,322.2706633129229,3.83922004767023e-05
15479181.70090459,84780.53617124134,313.68569708071135,1.2334998696040405e-07
491264358798.99457,89566.80627565089,323.74204663203903,0.0017891288844452634
316079.9370216566,41603.542389242386,302.5926122829415,0.021719242314373798
481052814.03507864,59043.63935269194,286.2835464493052,0.008481096817425107
8964425203.802235,82796.30200211183,322.50760150865074,0.00035450991943314727
4527.68260095152,38217.00102420878,336.6916603021162,0.005578452407371424
2189382.33213926,117118.58164783494,343.6917332137116,3.466218351900601e-12
529049.3355548361,112269.64265754705,325.0725991411227,4.787660470414505e-13
5602205093.5642805,67533.25670630373,324.42847436803027,0.07851492844643364
8700644754026.421,48271.31993594796,283.3816300697646,10844.578540084332
335572580981.7987,118185.64350505511,289.5907201893617,1.6516696094903994e-10
567170.5639745544,106945.86215230181,317.36800953544997,1.4177606875584917e-12
14977119.867693085,65063.444408273,301.02367506470034,7.837458093458003e-05
8497128727.7751,78055.89934380657,303.5119294718771,0.00032110760258926294
2203298.6180645754,111008.17037017921,302.2542457892026,1.4441487050435354e-13
23528.698691569825,42593.53548148746,325.9373120731125,0.0034617610621271175
13888.318018694827,84918.38529922202,342.8585549458544,1.6552589818849659e-09
39781518166.61969,95851.0270163979,284.91089929095796,1.076695124328954e-07
6976937726802.099,107215.03072365152,290.6576556374345,3.772983691811492e-07
218560652861.54938,84955.89016423527,346.03810279851666,0.032952336720713425
4828341824834.064,42306.77107771721,310.98928959061897,382323.95234708843
2216165016.313628,30907.85315116627,288.58722519030624,5882.158666843244
9331932952500.352,93989.64246964816,328.7919126471357,0.011410576085000795
31465951.919694442,85025.48324521838,308.88936167868764,1.3187005408045822e-07
83910627.34645244,87175.58651489155,333.74225725619243,1.8656168234040084e-06
2084805082883.8762,63735.94853440191,320.5356479817519,85.67384247888933
2225822215.5388703,66759.10220007,339.75471959922015,0.12118545986493359
2454424989794.9355,97975.81350280278,323.4935175712198,0.000385712225711853
62089423.079272345,47615.65992983186,343.43605419992997,3.489634230729349
213574262852.8617,63571.46452146195,315.95420488572654,6.572083982032616
165410.931931216,48133.34088822581,293.0002191800697,0.000440559585169255
7035903.814100128,69275.74006572772,346.41768742471913,0.0002630279284169706
36911757063.26488,45546.1049955818,295.42514773816896,320.60295305567666
9551955124.528746,95033.9984520642,347.53870656616846,4.9560436175428424e-05
46145.98876041525,102868.0312497179,286.37159792844767,8.116096456857801e-15
593558.8683601527,115472.17173935915,346.96847750857876,2.5320830951198666e-12
1522239098251.043,82833.0815511237,293.9227109263383,0.0029205776095581337
16703.281552324737,92040.8569819651,291.83056772303723,5.850409414364262e-13
317093.3549045107,71848.55098153515,298.74280759653135,9.034938731324211e-08
44957.278976265196,118330.92817417244,342.90521890558176,4.2952203772530516e-14
10947.774870891086,38972.25847869384,345.93658703204267,0.014803992878263764
20773.273245583816,85042.01641441474,339.81235359689543,1.7707903287777224e-09
4344745686.641553,103998.38872578513,344.0826627772323,7.16136215950756e-07
10187224815.682697,64957.00245448391,308.67132113802734,0.10357328782235908
10478303.195274305,116557.04249891217,327.21230363465116,2.702105453547072e-12
813508.9552692198,118860.53068690839,294.1976369678911,6.648417087911343e-16
3285187935.253304,118009.97716083015,294.57694676564694,3.927235795739386e-12
4976747374.181182,85651.35370072458,287.73443785599136,1.4107319803432335e-06
389488589.1792453,84236.45449173456,337.97710122372894,3.839751594173828e-05
1823.80414953629,60245.19883795951,282.05196284532656,1.2845357670746164e-08
3176644839145.0327,94865.33160660451,284.7250908317972,1.3071036623750747e-05
3517590030.058724,105829.78940657266,341.06988653285117,2.2015273854763592e-07
3599384.747994764,104539.4560877261,321.7121947266637,3.846295624049827e-11
6930041044934.701,112686.43977021522,323.69513118543006,4.458696233487464e-06
64711441558.64796,61851.58923824169,324.8127945989198,7.195627732165988
13806.977091923558,50371.88405583656,309.5507939217285,4.28399946991825e-05
7899964542.499747,53103.04166475064,332.0067646229772,35.293494620977306
178311092844.0737,43421.71121624851,335.9530571200052,33080.952092888816
2900624.587285373,34134.118873018546,290.3780650484772,2.0828666273933947
26267.281899893434,40190.400129145935,346.5538187013035,0.02410618725462862
1906526.5097434453,102438.03366489407,349.18239737383453,9.299392955569134e-10
117026022322.63576,73071.16802106408,280.7449941940834,0.0030939340299047584
34556.15483421342,106347.08107090514,308.0261954438547,3.2258617771258215e-14
48602.340451743185,86375.48259666719,315.68579023746787,2.471494703914534e-10
29103408.49542606,71982.07909224292,299.3667110494022,7.94167444299144e-06
22967628.87156353,69831.92318032062,335.2892090758167,0.0003148799188264282
14534.034716358909,74331.1238519349,281.55246245073414,2.4230630032014213e-10
90076221113.97136,68070.78323658678,286.08983557633394,0.03508384876182826
146692.88217581846,106175.7395870129,294.06238009677094,2.0191601038134567e-14
41338.63836007222,42396.50478046876,308.85966560772255,0.0027916133897581833
4494690926281.736,34958.93021815154,290.2590622733651,2344613.3724881196
5048.993863538212,93968.60649261181,310.7768599344144,8.131263103411539e-13
14236.345261547673,31399.789146530424,314.7141124409976,0.09093635349034852
98510496.5096565,104069.68554284838,341.11670982578494,1.151611048901266e-08
3619330885.738236,38817.78776880225,305.05544777873865,802.0386601699053
1525496059.5631967,65281.62385374365,284.46799942478765,0.0016203099503921048
2590847556088.503,65669.51349502045,291.1442184730994,4.398446671348327
4479623.707193737,57859.74742525841,328.85234319140966,0.0028400318064361364
31153039.267523177,115347.5068463145,313.9013817892339,2.001991047445796e-12
7153249.3519005915,118150.84851127776,316.058118564759,2.119960581167632e-13
4618877487290.584,33174.89820296826,329.02083981625873,24830743.9440039
712609377182.9406,50638.37307601777,289.02065241149677,504.0538222087582
1575416482.5993156,99411.20087023023,321.45864603088256,1.0912792604553462e-07
2389826529.771473,94144.55120706951,346.1511852348797,1.519250108713587e-05
1175552585195.5115,30364.878305828133,331.0806973911596,19456020.87746043
248482.1809894337,96083.41423430816,320.88281526294793,5.606849827363036e-11
74681.10336866393,64155.86067733596,290.97025076095633,2.228265198122266e-07
394600394.7076446,70368.24739321717,304.7440292661672,0.0003577574311294257
11627816104.744888,102763.35538592478,287.77796985142345,2.626427518758491e-09
76695913164.57248,31891.717899533647,299.85801347738465,214870.41269551453
519994254.2809561,30086.88233242303,291.17260565794857,2134.4568510878903
7285248797.020571,101400.40719200531,320.11044425508067,2.0519210992729088e-07
1415363801417.4214,105990.64465698946,344.11525848393086,0.0001170451160501322
34623699392.75009,56075.14090297108,289.657065569029,2.6877663144731296
28354.184963678646,56378.62080260529,305.31153463009593,6.474633641496596e-06
